Datetime;Resolution code;Offshore/onshore;Region;Grid connection type;Measured & upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM Forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor;Decremental bid Indicator
26-03-22 11:45;0.00:15:00;Offshore;Federal;Elia;;394.7;0.1;809.95;;;;;;;549.88;63.36;1137.78;2254.4;;0
26-03-22 11:30;0.00:15:00;Offshore;Federal;Elia;;390.35;0.58;842.85;;;;;;;544.67;66.55;1152.04;2254.4;;0
26-03-22 11:15;0.00:15:00;Offshore;Federal;Elia;;384.36;1.1;876.7;;;;;;;536.82;73.34;1166.42;2254.4;;0
26-03-22 11:00;0.00:15:00;Offshore;Federal;Elia;;378.44;1.19;907.89;;;;;;;528.52;71.25;1180.95;2254.4;;0
26-03-22 10:45;0.00:15:00;Offshore;Federal;Elia;;382.11;1.3;923.75;;;;;;;545.95;66.8;1195.6;2254.4;;0
26-03-22 10:30;0.00:15:00;Offshore;Federal;Elia;;397.71;1.4;937.53;;;;;;;554.07;58.16;1199.28;2254.4;;0
26-03-22 10:15;0.00:15:00;Offshore;Federal;Elia;;403.29;1.51;949.87;;;;;;;561.14;67.7;1214.03;2254.4;;0
26-03-22 10:00;0.00:15:00;Offshore;Federal;Elia;;395.01;1.62;958.31;;;;;;;568.3;74.33;1228.91;2254.4;;0
26-03-22 09:45;0.00:15:00;Offshore;Federal;Elia;;381.77;3.64;969.92;;;;;;;577.37;81.3;1248.76;2254.4;;0
26-03-22 09:30;0.00:15:00;Offshore;Federal;Elia;;371.82;3.61;975.95;;;;;;;576.73;84.36;1306.89;2254.4;;0
26-03-22 09:15;0.00:15:00;Offshore;Federal;Elia;;364.89;3.58;978.67;;;;;;;570.99;78.79;1311.56;2254.4;;0
26-03-22 09:00;0.00:15:00;Offshore;Federal;Elia;;359.27;3.55;971.53;;;;;;;559.99;70.98;1301.29;2254.4;;0
26-03-22 08:45;0.00:15:00;Offshore;Federal;Elia;;348.49;3.52;954.39;;;;;;;547.29;49.99;1319.61;2254.4;;0
26-03-22 08:30;0.00:15:00;Offshore;Federal;Elia;;346.65;3.49;937.45;;;;;;;542.04;40.02;1325.48;2254.4;;0
26-03-22 08:15;0.00:15:00;Offshore;Federal;Elia;;344.83;1.54;920.71;;;;;;;548.02;35.4;1346.54;2254.4;;0
26-03-22 08:00;0.00:15:00;Offshore;Federal;Elia;;343;1.49;904.16;;;;;;;556.11;31.07;1332.03;2254.4;;0
26-03-22 07:45;0.00:15:00;Offshore;Federal;Elia;;335.96;1.44;887.81;;;;;;;564.28;26.99;1351.32;2254.4;;0
26-03-22 07:30;0.00:15:00;Offshore;Federal;Elia;;330.06;1.38;875.13;;;;;;;572.53;27.25;1371.25;2254.4;;0
26-03-22 07:15;0.00:15:00;Offshore;Federal;Elia;;337.58;1.32;859.11;;;;;;;582.17;31.77;1391.38;2254.4;;0
26-03-22 07:00;0.00:15:00;Offshore;Federal;Elia;;353.09;1.26;843.27;;;;;;;594.15;36.62;1412.6;2254.4;;0
26-03-22 06:45;0.00:15:00;Offshore;Federal;Elia;;356.25;1.32;836.83;;;;;;;612.09;34.02;1379.98;2254.4;;0
26-03-22 06:30;0.00:15:00;Offshore;Federal;Elia;;351.92;1.28;847.66;;;;;;;628.42;31.53;1350.33;2254.4;;0
26-03-22 06:15;0.00:15:00;Offshore;Federal;Elia;;359.71;1.2;858.69;;;;;;;636.04;29.12;1334.69;2254.4;;0
26-03-22 06:00;0.00:15:00;Offshore;Federal;Elia;;363.06;1.19;869.81;;;;;;;630.69;21.74;1341.39;2254.4;;0
26-03-22 05:45;0.00:15:00;Offshore;Federal;Elia;;366.43;1.25;877.52;;;;;;;635.15;10.82;1337.04;2254.4;;0
26-03-22 05:30;0.00:15:00;Offshore;Federal;Elia;;369.82;1.32;888.78;;;;;;;644.55;10.45;1334.95;2254.4;;0
26-03-22 05:15;0.00:15:00;Offshore;Federal;Elia;;377.83;1.38;900.14;;;;;;;659.97;16.46;1354.61;2254.4;;0
26-03-22 05:00;0.00:15:00;Offshore;Federal;Elia;;385.04;1.45;911.59;;;;;;;673.09;27.43;1385.52;2254.4;;0
26-03-22 04:45;0.00:15:00;Offshore;Federal;Elia;;384.64;1.37;952.6;;;;;;;687.79;29;1417.19;2254.4;;0
26-03-22 04:30;0.00:15:00;Offshore;Federal;Elia;;393.71;1.26;954.51;;;;;;;700.28;30.61;1449.35;2254.4;;0
26-03-22 04:15;0.00:15:00;Offshore;Federal;Elia;;416.44;1.18;951.93;;;;;;;700.99;32.25;1481.98;2254.4;;0
26-03-22 04:00;0.00:15:00;Offshore;Federal;Elia;;424.28;0.63;958.35;;;;;;;709.88;33.94;1487.54;2254.4;;0
26-03-22 03:45;0.00:15:00;Offshore;Federal;Elia;;432.21;1.21;979.36;;;;;;;726.68;35.57;1484.48;2254.4;;0
26-03-22 03:30;0.00:15:00;Offshore;Federal;Elia;;433.02;1.34;1002.29;;;;;;;738.08;33.63;1517.17;2254.4;;0
26-03-22 03:15;0.00:15:00;Offshore;Federal;Elia;;442.13;1.56;1025.58;;;;;;;756.43;31.36;1546.24;2254.4;;0
26-03-22 03:00;0.00:15:00;Offshore;Federal;Elia;;466.08;6.42;1045.63;;;;;;;769.3;30.29;1570.63;2254.4;;0
26-03-22 02:45;0.00:15:00;Offshore;Federal;Elia;;483.87;8.58;1068.54;;;;;;;792.87;31.12;1549.21;2254.4;;0
26-03-22 02:30;0.00:15:00;Offshore;Federal;Elia;;496.07;15.95;1092.79;;;;;;;812.73;32.49;1527.42;2254.4;;0
26-03-22 02:15;0.00:15:00;Offshore;Federal;Elia;;504.53;19.62;1115.99;;;;;;;825.67;33.89;1506.96;2254.4;;0
26-03-22 02:00;0.00:15:00;Offshore;Federal;Elia;;529.78;34.06;1130.91;;;;;;;838.76;35.32;1486.12;2254.4;;0
26-03-22 01:45;0.00:15:00;Offshore;Federal;Elia;;564.11;39.69;1142.86;;;;;;;838.8;36.78;1503.84;2254.4;;0
26-03-22 01:30;0.00:15:00;Offshore;Federal;Elia;;583.61;61.86;1145.64;;;;;;;847.32;38.28;1514.18;2254.4;;0
